"('A',)","('B',)","('C',)","('D',)","('E',)","('F',)","('A', 'B')","('A', 'C')","('A', 'D')","('A', 'E')","('A', 'F')","('B', 'C')","('B', 'D')","('B', 'E')","('B', 'F')","('C', 'D')","('C', 'E')","('C', 'F')","('D', 'E')","('D', 'F')","('E', 'F')","('A', 'B', 'C')","('A', 'B', 'D')","('A', 'B', 'E')","('A', 'B', 'F')","('A', 'C', 'D')","('A', 'C', 'E')","('A', 'C', 'F')","('A', 'D', 'E')","('A', 'D', 'F')","('A', 'E', 'F')","('B', 'C', 'D')","('B', 'C', 'E')","('B', 'C', 'F')","('B', 'D', 'E')","('B', 'D', 'F')","('B', 'E', 'F')","('C', 'D', 'E')","('C', 'D', 'F')","('C', 'E', 'F')","('D', 'E', 'F')","('A', 'B', 'C', 'D')","('A', 'B', 'C', 'E')","('A', 'B', 'C', 'F')","('A', 'B', 'D', 'E')","('A', 'B', 'D', 'F')","('A', 'B', 'E', 'F')","('A', 'C', 'D', 'E')","('A', 'C', 'D', 'F')","('A', 'C', 'E', 'F')","('A', 'D', 'E', 'F')","('B', 'C', 'D', 'E')","('B', 'C', 'D', 'F')","('B', 'C', 'E', 'F')","('B', 'D', 'E', 'F')","('C', 'D', 'E', 'F')","('A', 'B', 'C', 'D', 'E')","('A', 'B', 'C', 'D', 'F')","('A', 'B', 'C', 'E', 'F')","('A', 'B', 'D', 'E', 'F')","('A', 'C', 'D', 'E', 'F')","('B', 'C', 'D', 'E', 'F')","('A', 'B', 'C', 'D', 'E', 'F')"
25,23,27,24,23,21,19,11,7,2,3,2,6,5,6,13,8,6,2,6,5,0,5,1,2,3,0,0,0,0,1,0,0,0,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,27,25,23,21,21,11,9,2,4,3,6,6,6,13,9,6,2,6,5,0,6,1,3,3,0,0,0,1,1,0,0,0,1,1,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,27,26,22,21,21,11,9,3,4,3,6,6,6,14,9,6,3,5,3,1,6,2,3,2,0,0,0,1,1,0,0,0,1,1,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,27,26,22,21,19,12,9,6,4,3,5,6,7,13,9,5,3,5,3,1,2,5,3,6,0,0,0,1,1,0,0,0,1,1,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,27,25,22,21,20,13,9,6,4,3,5,7,6,12,8,5,3,3,3,2,2,5,1,5,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,27,25,22,23,22,14,9,6,3,4,4,7,6,13,5,4,1,3,3,2,3,5,3,5,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,27,25,21,23,22,14,10,6,2,4,4,7,7,14,4,4,1,3,4,1,3,5,3,5,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,27,25,21,23,21,14,10,6,3,4,5,6,7,14,3,3,1,3,4,1,4,5,3,5,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,23,27,26,21,23,22,14,8,6,4,4,5,6,7,15,3,4,2,2,4,1,5,5,3,3,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,27,26,21,23,23,12,9,8,4,4,5,5,7,15,3,5,2,2,3,0,5,4,4,1,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,27,26,21,23,22,12,9,8,5,4,6,6,7,15,3,5,2,3,3,1,4,4,5,1,3,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,27,27,21,23,22,13,9,10,5,3,6,6,7,13,3,5,3,3,3,1,4,2,5,1,3,3,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,28,27,21,23,21,13,8,10,7,4,7,5,6,15,4,5,3,4,3,0,3,2,5,1,2,3,1,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22,26,27,21,23,19,9,7,9,7,4,7,4,6,15,4,5,4,4,3,0,2,1,4,1,2,2,1,0,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22,26,28,21,23,18,9,7,9,8,4,7,4,6,16,3,5,4,4,4,0,2,1,4,1,2,2,1,0,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22,26,27,21,23,19,9,7,8,8,3,6,5,6,17,3,5,4,4,4,0,2,3,3,1,1,2,1,0,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,22,25,27,21,24,21,8,6,8,10,3,4,6,8,17,3,6,4,6,5,0,3,4,4,1,0,2,1,1,2,1,0,1,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,22,26,27,21,24,21,7,5,9,9,3,4,6,7,15,2,6,5,6,5,0,2,5,3,0,0,1,2,1,3,1,0,1,1,0,1,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,23,27,26,21,24,24,9,5,9,8,3,3,6,6,16,2,5,5,7,5,0,1,5,3,1,0,0,2,1,3,1,0,1,1,0,1,3,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,23,26,26,21,25,24,8,4,8,8,4,3,6,6,12,2,4,5,6,6,3,1,6,3,1,0,0,1,1,2,1,0,1,1,0,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22,26,26,21,25,21,9,4,8,8,5,3,7,6,10,2,5,3,8,7,4,2,6,3,1,0,1,1,1,2,1,0,1,1,0,2,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,23,26,26,21,25,17,8,5,9,9,6,3,6,6,10,3,6,4,10,7,3,2,6,4,4,0,3,1,4,2,1,0,1,1,0,2,2,5,0,1,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23,26,25,21,25,18,10,6,8,10,6,2,7,6,10,4,8,4,10,6,5,2,6,6,5,1,7,1,4,3,1,1,1,1,0,2,3,5,0,1,1,1,0,1,0,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,23,26,25,20,25,19,8,6,8,12,7,4,7,6,10,6,8,4,9,6,5,3,7,7,5,2,6,1,4,5,2,3,1,2,0,2,3,5,1,1,2,3,0,2,0,2,1,4,0,0,2,0,1,0,0,2,0,0,0,0,0,0
19,23,26,25,20,25,19,10,6,8,13,7,4,7,5,10,5,9,6,8,6,6,3,8,7,5,4,7,3,4,6,2,3,1,2,0,2,4,5,2,1,2,4,1,2,0,2,3,4,1,0,2,0,1,0,0,2,0,1,0,0,0,0
19,23,26,25,20,24,19,10,5,8,12,7,5,7,5,10,5,10,5,9,6,6,4,8,6,4,4,9,3,5,5,2,3,1,3,0,2,4,6,2,1,2,4,1,3,0,1,3,5,1,0,2,0,1,0,0,2,0,1,0,0,0,0
19,23,26,25,20,24,19,9,5,8,12,7,7,6,3,10,5,9,6,11,8,5,4,8,6,4,5,10,3,6,7,2,3,1,3,0,1,4,7,3,3,2,5,2,3,0,2,3,6,3,2,2,0,1,0,2,2,0,2,0,2,0,0
19,23,26,25,20,24,20,10,6,9,11,7,7,6,3,10,5,8,6,10,7,4,4,9,6,5,6,9,4,6,4,1,2,1,3,0,1,4,4,3,3,1,4,2,4,0,2,4,3,3,2,1,0,1,0,2,1,0,2,0,2,0,0
19,23,25,25,20,24,18,12,6,10,12,6,7,6,2,9,6,8,7,10,8,4,4,10,3,5,7,10,5,6,7,1,2,1,4,0,2,5,4,4,3,1,5,2,5,0,4,5,3,6,2,2,0,2,0,2,2,0,4,0,2,0,0
19,23,25,24,20,24,17,12,6,11,12,7,6,6,2,8,7,8,6,10,6,5,3,9,3,4,8,10,6,6,8,1,2,1,4,0,2,5,3,4,3,1,5,2,4,0,4,6,2,7,2,2,0,2,0,2,2,0,4,0,2,0,0
20,23,25,24,21,24,18,14,8,11,12,7,6,5,2,8,7,7,5,10,7,6,4,9,3,4,9,9,6,7,8,1,2,1,4,0,2,5,3,4,5,1,6,2,4,0,4,6,2,7,4,2,0,2,0,2,2,0,4,0,2,0,0
21,23,25,25,22,22,19,15,9,11,11,7,5,3,3,7,9,7,6,11,7,8,5,6,6,4,7,10,9,10,8,1,2,2,2,1,2,4,3,4,6,2,5,5,4,2,4,6,3,6,10,2,1,2,2,3,4,2,4,4,6,2,4
21,23,25,25,22,21,19,16,9,10,12,7,5,4,3,7,11,7,6,9,8,7,5,9,6,4,15,11,7,9,7,1,2,2,3,1,2,5,3,5,6,1,4,5,6,1,3,6,3,14,6,2,1,2,2,3,2,1,3,2,6,2,2
21,24,25,25,22,21,18,15,9,10,12,8,5,4,4,6,10,5,6,8,8,7,4,8,6,4,15,10,7,8,7,1,2,2,3,1,2,4,2,4,6,1,4,5,5,1,3,6,3,14,6,2,1,2,2,2,2,1,3,2,6,2,2
22,25,26,27,22,21,24,18,12,9,12,8,6,3,4,7,10,5,6,8,8,12,9,7,7,7,15,10,7,8,7,2,2,2,3,1,2,4,2,4,6,4,4,6,5,1,3,6,3,14,6,2,1,2,2,2,2,1,3,2,6,2,2
22,25,25,27,21,21,23,17,16,9,13,9,6,3,4,10,10,5,7,7,9,12,13,6,7,17,16,11,11,7,7,5,3,2,4,1,2,8,2,4,5,10,5,6,8,2,3,18,8,14,7,4,1,2,2,4,7,2,3,3,14,2,3
22,25,24,27,21,21,21,18,17,9,12,8,7,3,3,9,10,4,8,8,9,11,14,6,6,19,17,11,11,10,8,3,3,2,4,3,2,8,3,4,6,7,6,6,8,5,4,19,11,15,10,4,2,2,3,5,8,5,4,6,17,3,6
22,25,24,27,21,21,20,17,17,9,10,7,8,3,3,9,10,4,8,8,9,11,16,7,6,17,16,9,12,9,7,3,3,2,3,4,2,8,3,4,6,10,6,6,7,9,4,19,12,13,10,3,3,2,3,5,7,9,4,7,16,3,7
22,25,24,27,20,21,22,17,18,8,7,8,8,2,2,10,10,4,8,8,10,13,17,6,4,18,14,7,12,9,5,3,2,1,2,3,1,8,3,4,7,10,6,3,6,7,3,18,11,9,9,2,2,1,2,5,6,6,3,6,13,2,6
23,25,23,26,20,21,21,17,17,9,7,7,7,4,2,11,11,4,10,8,10,14,13,7,3,20,15,7,12,9,4,2,4,1,1,2,1,9,4,2,7,6,9,2,2,3,2,21,14,7,8,1,1,1,1,4,2,2,2,2,14,1,2
23,25,23,26,20,21,23,21,18,10,7,7,8,4,2,11,12,4,9,8,10,16,15,9,3,25,20,8,8,9,4,2,5,1,1,2,1,6,4,2,7,7,11,2,2,3,2,16,16,8,8,1,1,1,1,4,2,2,2,2,16,1,2
24,26,22,26,20,21,23,21,19,10,6,8,8,3,2,12,9,6,9,5,11,20,15,7,2,23,16,11,9,8,4,3,4,1,0,0,0,4,5,1,5,10,9,2,0,0,0,8,19,4,8,0,0,0,0,2,0,0,0,0,8,0,0
25,26,22,26,20,21,24,20,19,12,7,8,9,3,1,13,9,6,10,5,9,20,14,4,2,24,16,11,9,8,4,4,2,1,1,0,0,4,6,1,6,10,4,2,0,0,0,8,22,4,8,0,0,0,0,2,0,0,0,0,8,0,0
25,26,22,26,21,20,24,19,19,11,7,7,10,3,1,14,8,6,9,5,9,16,14,4,1,24,11,12,5,7,2,5,2,1,1,0,0,1,6,0,5,12,3,1,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0
26,26,22,26,21,20,25,21,19,11,8,8,10,2,1,13,8,5,10,5,9,21,14,4,1,22,13,8,5,7,3,6,2,1,0,0,0,0,3,0,5,15,3,1,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0
26,26,23,26,22,20,26,19,22,10,7,7,10,2,1,12,6,5,9,2,10,22,14,5,0,17,9,7,2,0,2,5,2,0,0,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,27,22,26,22,20,28,18,25,10,6,8,9,2,1,11,4,5,9,3,10,27,14,6,0,15,9,5,2,0,2,4,3,0,0,0,0,0,1,0,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,22,26,24,20,26,18,23,12,3,8,8,1,1,10,5,3,10,3,8,27,12,1,0,12,11,1,4,0,0,2,1,0,0,0,0,2,1,0,3,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,23,26,25,20,27,21,20,12,2,10,8,1,2,10,5,3,8,3,8,31,10,1,0,13,11,0,3,0,0,3,1,0,0,0,0,0,1,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27,24,27,24,20,28,24,19,11,2,13,9,1,2,11,5,3,7,3,7,35,11,1,0,17,10,0,6,0,0,3,1,0,0,0,0,1,0,0,3,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27,24,26,24,19,29,23,19,11,2,12,9,1,2,10,4,3,8,2,6,35,10,1,0,18,7,0,6,0,0,3,1,0,0,0,0,1,0,0,2,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,24,26,24,19,27,25,21,11,2,12,10,1,3,8,3,3,7,2,6,32,14,1,0,15,7,0,6,0,0,2,1,0,0,0,0,1,0,0,2,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,24,26,24,19,30,25,19,10,1,12,9,3,4,10,3,3,7,2,7,33,12,1,0,13,5,0,6,0,0,2,1,0,0,0,1,1,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,24,26,24,18,29,24,20,10,1,11,9,4,4,10,3,3,7,2,7,31,13,1,0,11,5,0,6,0,0,2,1,0,0,0,1,1,0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,23,26,25,18,30,25,19,6,1,11,10,3,5,10,4,3,8,3,5,33,11,0,0,10,4,0,4,0,0,5,0,0,0,0,1,1,0,0,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28,23,26,25,18,33,27,17,5,2,12,12,4,5,10,3,3,8,3,4,40,14,0,0,9,4,1,3,0,0,6,1,0,1,0,1,1,0,0,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,28,23,25,25,18,34,26,18,5,3,13,11,5,5,9,4,2,9,2,3,41,15,0,1,8,3,1,3,0,0,6,1,0,1,0,1,1,0,0,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,28,23,24,25,18,33,27,19,5,3,13,11,5,6,9,4,2,10,2,4,41,17,0,2,12,3,1,2,0,0,6,1,0,1,0,1,1,0,0,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,28,23,24,26,19,33,28,19,4,4,13,8,5,5,11,5,1,11,1,3,39,14,0,2,15,4,0,0,0,0,6,1,0,1,0,0,1,0,0,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,28,24,23,26,19,34,28,20,4,4,15,7,5,5,11,5,1,10,1,3,43,14,1,2,19,3,0,0,0,0,5,1,0,1,0,0,1,0,0,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,29,24,23,26,19,32,30,22,4,5,15,8,5,5,10,5,2,10,1,3,43,18,1,1,21,4,1,1,0,1,6,1,1,1,0,0,1,0,0,3,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,29,24,23,26,19,31,30,23,4,7,15,9,4,4,10,5,3,10,1,3,43,21,1,1,22,4,2,1,0,1,7,0,1,0,0,0,1,0,0,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,24,23,26,19,31,33,24,5,7,16,10,4,4,10,5,3,10,1,4,42,28,1,1,23,4,2,1,0,2,8,0,1,0,0,0,1,0,0,3,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,24,23,26,19,32,31,26,6,7,18,13,3,4,12,4,3,10,1,5,45,37,0,1,31,2,2,1,0,4,15,0,1,0,0,0,1,0,0,3,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,24,22,26,19,33,30,25,5,8,17,14,4,4,10,4,3,9,2,6,42,43,0,2,31,2,2,0,0,3,16,0,1,0,0,0,0,0,1,3,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,30,24,22,26,19,31,31,26,4,6,17,14,3,4,11,6,2,8,2,6,40,43,0,1,35,2,2,0,0,2,16,0,1,0,0,0,1,0,1,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,29,24,22,26,19,31,32,30,4,4,18,15,4,3,11,4,2,8,3,6,44,48,0,1,42,2,0,0,0,2,18,0,1,0,0,1,1,0,1,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,29,24,22,26,19,30,30,30,5,3,19,15,3,3,12,3,3,6,3,6,42,46,0,1,43,2,1,1,0,2,19,1,2,0,0,1,1,0,0,4,69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,29,23,22,26,19,29,29,31,5,3,16,14,3,4,13,5,4,7,3,6,34,47,0,1,47,2,1,1,0,2,18,2,1,0,0,1,1,1,1,4,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,29,24,23,26,19,28,31,32,4,4,17,14,3,4,16,5,5,7,4,6,39,45,0,1,59,2,1,1,0,1,23,1,1,0,0,1,1,1,2,4,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,29,24,23,26,19,28,32,30,3,3,17,13,3,3,16,5,3,7,4,6,33,37,0,1,59,2,2,1,1,1,19,1,0,0,0,1,1,1,2,4,55,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,29,24,23,26,19,25,35,30,3,3,17,12,2,3,15,5,3,7,4,6,28,24,0,1,66,1,2,1,1,1,16,1,0,0,0,1,1,1,2,4,36,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,29,24,23,27,20,23,35,29,3,3,16,11,3,2,15,5,2,7,4,7,23,18,0,0,66,2,1,1,1,1,14,1,0,0,0,1,1,1,2,4,28,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,29,24,23,27,20,23,33,28,2,3,16,10,3,2,16,4,2,6,3,7,23,17,0,1,62,2,1,1,1,1,13,1,0,0,0,0,2,2,2,4,28,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0
29,29,24,22,27,21,24,33,28,2,3,17,9,2,2,15,4,1,6,3,8,24,20,0,1,57,2,1,1,1,1,12,1,0,0,0,0,2,1,1,4,33,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,29,25,21,27,21,24,36,26,3,4,17,9,2,2,15,4,1,5,3,8,25,21,0,2,52,2,1,1,1,1,13,1,0,0,0,0,2,1,1,3,37,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,29,25,21,27,22,22,33,28,3,4,15,11,4,2,16,4,2,5,3,7,18,23,0,2,54,2,1,1,1,1,12,1,0,0,0,0,2,1,2,3,33,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,27,25,21,27,21,21,33,27,3,3,13,11,4,2,16,4,2,4,3,8,20,24,0,2,47,2,1,1,1,1,12,0,0,0,0,0,2,1,2,3,36,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
29,28,26,21,27,21,20,33,27,3,3,14,10,4,2,17,4,2,4,3,8,20,22,0,2,53,2,1,1,1,1,11,0,0,0,0,0,2,1,2,3,39,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
30,29,26,21,27,21,21,35,26,4,1,14,11,3,2,18,3,1,4,2,8,21,23,2,1,55,2,0,1,0,0,11,0,0,0,0,0,2,0,1,2,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,29,26,21,27,21,19,35,25,3,1,11,10,5,2,20,3,1,3,2,11,13,16,2,1,53,2,0,1,0,0,6,0,0,0,0,0,2,0,1,1,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,29,27,21,27,21,20,39,26,3,1,8,10,5,3,20,3,1,5,2,12,11,13,2,1,54,2,0,3,0,0,6,0,0,4,0,1,2,0,1,1,13,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,29,27,21,27,20,20,39,25,3,1,8,9,5,5,21,2,1,5,1,12,12,13,2,1,53,1,0,3,0,0,6,0,0,3,0,2,1,0,1,1,15,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,29,27,21,27,20,22,38,23,4,1,6,8,5,5,22,2,2,6,1,12,10,11,2,1,48,1,0,3,0,0,2,0,0,3,0,2,1,0,1,2,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,31,28,21,26,21,23,38,21,3,1,6,8,6,5,22,2,3,6,2,12,10,11,2,1,45,0,0,3,0,0,2,0,0,3,0,2,0,1,1,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31,29,21,26,21,29,35,21,1,1,7,7,6,5,22,2,3,5,2,14,10,10,0,1,39,0,0,0,0,0,2,0,0,2,0,2,0,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31,29,21,26,21,29,34,18,1,2,9,7,6,5,20,2,3,5,2,14,14,9,0,3,29,0,0,0,0,0,3,0,0,2,0,2,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31,29,21,26,20,28,34,18,2,2,10,7,5,4,21,3,3,5,3,12,15,9,0,3,33,1,0,2,1,0,4,0,0,1,2,0,1,1,1,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,31,29,22,26,20,29,31,18,5,2,10,8,4,4,24,3,4,3,4,11,13,9,0,3,31,1,1,0,1,0,4,0,2,0,2,0,1,3,1,4,5,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0
37,31,29,22,26,20,31,32,18,5,2,11,6,5,4,25,3,3,3,4,8,18,10,0,2,32,1,2,0,2,0,5,0,2,0,2,0,1,3,0,3,9,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
37,31,29,22,26,20,29,33,18,4,2,12,4,5,5,25,3,3,4,5,8,19,7,0,2,32,1,2,0,3,0,3,0,2,0,0,0,1,4,0,3,7,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,31,30,22,26,20,30,33,19,5,4,12,4,5,6,25,3,4,5,6,7,18,7,1,2,33,2,4,1,9,0,3,0,2,0,0,0,1,5,0,3,7,0,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,31,30,21,25,20,31,30,18,5,4,14,4,5,7,24,3,4,5,8,7,19,10,1,2,27,2,4,2,8,0,4,0,2,0,0,0,1,7,0,3,10,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,31,30,21,25,20,32,29,18,6,4,12,5,6,7,24,4,5,5,8,7,18,11,2,2,25,3,6,2,7,0,5,1,0,0,0,0,1,10,0,3,11,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,31,30,21,25,20,31,28,17,6,4,11,4,6,6,25,5,5,6,8,6,14,8,2,0,28,3,6,2,7,0,5,1,0,1,0,0,2,10,0,3,9,1,0,1,0,0,2,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,31,30,21,25,20,32,29,16,8,3,10,4,6,7,24,4,6,6,8,6,15,8,3,0,28,3,6,3,7,0,5,1,0,1,0,0,2,9,0,2,10,2,0,2,0,0,2,14,0,0,1,0,0,0,0,2,0,0,0,0,0,0
40,31,31,21,25,20,31,33,16,7,4,11,4,6,7,21,4,6,6,8,6,19,8,3,1,27,3,6,3,7,0,5,1,0,1,0,1,2,7,0,2,11,2,0,2,0,0,2,13,0,0,1,0,0,0,0,2,0,0,0,0,0,0
40,31,31,21,25,20,30,32,18,6,5,9,4,6,7,22,5,6,6,8,5,15,8,2,2,31,4,6,3,8,0,6,1,0,1,0,1,2,8,0,2,13,2,0,2,0,0,2,16,0,0,1,0,0,0,0,2,0,0,0,0,0,0
42,31,31,21,25,20,33,33,18,6,4,9,4,4,6,21,5,4,6,7,7,13,9,2,2,28,4,2,3,6,0,4,1,0,1,0,1,2,3,0,3,8,2,0,2,0,0,2,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0
42,31,31,21,25,20,32,33,21,6,3,10,4,4,6,19,5,6,6,7,7,13,8,2,2,26,4,1,3,3,0,4,1,0,1,0,1,2,4,0,3,8,2,0,2,0,0,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0
42,30,31,21,25,20,31,30,20,7,2,8,4,4,5,20,5,6,5,8,7,9,8,3,2,25,5,0,4,0,0,2,1,0,1,0,1,2,5,0,3,5,3,0,3,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
43,30,31,20,25,21,31,32,19,6,2,9,4,4,5,20,5,7,6,7,7,12,8,4,2,25,5,0,3,0,0,2,1,0,1,0,1,2,5,1,3,6,3,0,3,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
43,30,31,20,25,21,27,31,17,6,4,9,4,3,5,19,7,5,4,6,7,10,7,4,3,20,5,0,3,0,0,2,1,0,2,0,0,2,3,1,1,5,2,0,3,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
42,29,31,20,25,21,26,30,21,6,5,9,4,3,5,19,5,5,5,6,7,10,7,4,3,21,5,1,5,1,0,2,1,0,3,0,0,2,3,0,1,5,2,0,4,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
